GeneID,Gene_ID,baseMean,Log2FoldChange,lfcSE,stat,pvalue,padj,proteinID,domain,annotation,GO
Csec_G12969,B7P43_G12969,988.1050907,0.940608286,0.292292252,3.218040438,0.001290696,0.018262257,"PNF14196.1,|PNF14197.1,","Translation proteins|tRNA_SAD_4|ALANYL-TRNA EDITING PROTEIN|ALANYL-TRNA EDITING PROTEIN AARSD1|ThrRS/AlaRS common domain|Coil|Threonyl and Alanyl tRNA synthetase second additional domain|ALANYL-TRNA EDITING PROTEIN AARSD1|ALANYL-TRNA EDITING PROTEIN|tRNA_SAD_4|Translation proteins|Threonyl and Alanyl tRNA synthetase second additional domain|ThrRS/AlaRS common domain,","Translation protein, beta-barrel domain superfamily,|Threonyl/alanyl tRNA synthetase, SAD,|Threonyl/alanyl tRNA synthetase, class II-like, putative editing domain superfamily|Threonyl/alanyl tRNA synthetase, SAD,|Translation protein, beta-barrel domain superfamily,|Threonyl/alanyl tRNA synthetase, class II-like, putative editing domain superfamily","GO:0004812|GO:0005524|GO:0043039,|GO:0000166|GO:0004812|GO:0005524|GO:0043039,|GO:0000166"
Csec_G15259,B7P43_G15259,4467.823693,1.483273597,0.43975088,3.372986083,0.000743577,0.012620328,"PNF28963.1,",Transmembrane 219|TRANSMEMBRANE PROTEIN 248-LIKE,"TMEM248/TMEM219 domain,|TMEM248/TMEM219",-
Csec_G07467,B7P43_G07467,4099.260186,1.108918317,0.375153076,2.955908906,0.003117492,0.032747702,"PNF15977.1,|PNF15978.1,|PNF15979.1,","TRANSMEMBRANE PROTEIN 214|TMEM214, C-terminal, caspase 4 activator|Zinc finger PHD-type signature.|TMEM214, C-terminal, caspase 4 activator|Zinc/RING finger domain, C3HC4 (zinc finger)|FYVE/PHD zinc finger","Transmembrane protein 214,|Zinc finger, PHD-type, conserved site,|Transmembrane protein 214,|Zinc finger, RING/FYVE/PHD-type,|Zinc finger, FYVE/PHD-type",-
Csec_G12779,B7P43_G12779,20.92925925,3.68335886,1.078608548,3.414917179,0.000638014,0.011380644,"PNF27743.1,",TRANSPOSABLE ELEMENT TC3 TRANSPOSASE-LIKE PROTEIN,"Ribonuclease H superfamily,","GO:0003676,|-"
Csec_G08217,B7P43_G08217,62.91484081,3.502313711,1.006053323,3.481240638,0.000499097,0.009704489,"PNF19248.1,",TRANSPOSABLE ELEMENT TC3 TRANSPOSASE-LIKE PROTEIN,"Ribonuclease H superfamily,","GO:0003676,|-"
Csec_G03298,B7P43_G03298,32.50466944,3.366284135,1.049906914,3.206269136,0.001344682,0.018729814,"PNF16099.1,",TRANSPOSABLE ELEMENT TC3 TRANSPOSASE-LIKE PROTEIN,Ribonuclease H superfamily,GO:0003676
Csec_G17309,B7P43_G17309,18.45642459,2.6959334,0.785639084,3.431516398,0.000600217,0.010966754,"PNF13623.1,","Transposase (partial DDE domain)|MARINER MOS1 TRANSPOSASE-LIKE PROTEIN,","Transposase, type 1,|Ribonuclease H superfamily",GO:0003676
Csec_G07155,B7P43_G07155,31.01539742,5.045262626,0.83901225,6.013336073,1.82E-09,7.59E-07,"PNF38427.1,","Transposase IS4|TYROSINE-PROTEIN PHOSPHATASE|FERM central domain|Second domain of FERM|PEZ, ISOFORM A|FERM_B-lobe,","PiggyBac transposable element-derived protein,|FERM central domain,|FERM superfamily, second domain,|FERM/acyl-CoA-binding protein superfamily",-
Csec_G17142,B7P43_G17142,33.17811216,2.608640697,0.809108028,3.224094443,0.001263717,0.018112349,"PNF23300.1,","Trehalase|Trehalase signature 2.|Six-hairpin glycosidases|Trehalase signature 1.|TREHALASE|Glycosyl hydrolase family 37 signature|Coil,","Glycoside hydrolase, family 37,|Glycoside hydrolase, family 37, conserved site,|Six-hairpin glycosidase superfamily,|Six-hairpin glycosidase-like superfamily","GO:0004555|GO:0005991,|GO:0005975,|-"
Csec_G09534,B7P43_G09534,12.8556602,3.236730245,1.05290081,3.074107471,0.002111334,0.025372475,"PNF29869.1,",Trehalose receptor,Gustatory receptor,GO:0008527|GO:0016021|GO:0050912
Csec_G14389,B7P43_G14389,30.87860059,4.048076657,1.201879412,3.36812214,0.000756821,0.012766804,"PNF20285.1,",Trehalose receptor|GUSTATORY RECEPTOR FOR SUGAR TASTE 61A-RELATED|GUSTATORY RECEPTOR,"Gustatory receptor,","GO:0008527|GO:0016021|GO:0050912,|-"
Csec_G16010,B7P43_G16010,556.1451063,1.410414201,0.500741357,2.816652114,0.004852706,0.044225314,"PNF37403.1,",TRIC channel|TRIMERIC INTRACELLULAR CATION CHANNEL|GH25683P,"TRIC channel,","GO:0005267|GO:0016020|GO:0042802|GO:0071805,|-"
Csec_G02583,B7P43_G02583,86.57765499,2.868852939,0.923648392,3.10600112,0.00189636,0.023768811,"PNF35331.1,|PNF35332.1,|PNF35333.1,",Trichohyalin-plectin-homology domain|CILIA- AND FLAGELLA-ASSOCIATED PROTEIN 53|TRICHOPLEIN KERATIN FILAMENT-BINDING PROTEIN FAMILY MEMBER|CILIA- AND FLAGELLA-ASSOCIATED PROTEIN 53|TRICHOPLEIN KERATIN FILAMENT-BINDING PROTEIN FAMILY MEMBER,"Trichohyalin-plectin-homology domain,|Cilia- and flagella-associated protein 53,|CFAP53/TCHP|Cilia- and flagella-associated protein 53,|CFAP53/TCHP","GO:0003341|GO:0060271-GO:0003341|GO:0060271,"
Csec_G04133,B7P43_G04133,89.38268965,3.967575868,0.963514221,4.117817654,3.82E-05,0.001690847,"PNF35437.1,","Tricorn protease domain 2|CILIA- AND FLAGELLA-ASSOCIATED PROTEIN 57|WD40 repeat-like|WD domain, G-beta repeat|Trp-Asp (WD) repeats profile.|Trp-Asp (WD) repeats circular profile.|WD40_4","WD40-repeat-containing domain superfamily,|WD40/YVTN repeat-like-containing domain superfamily,|WD40 repeat",GO:0005515
Csec_G06693,B7P43_G06693,624.3784424,0.907212684,0.310235657,2.924269548,0.003452656,0.034782109,"PNF23148.1,|PNF23149.1,",Triose-phosphate Transporter family|SOLUTE CARRIER FAMILY 35 MEMBER C2|SOLUTE CARRIER FAMILY 35,"Sugar phosphate transporter domain,",-
Csec_G12383,B7P43_G12383,92.78707848,-1.104286378,0.359013924,-3.075887327,0.002098771,0.02524574,"PNF38224.1,","TRIVET, ISOFORM I|RRM3_TIA1_like|Eukaryotic RNA Recognition Motif (RRM) profile.|EUKARYOTIC TRANSLATION INITIATION FACTOR 3 SUBUNIT G|rrm1_1|RNA-binding domain, RBD|RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)|rrm2_1","RNA recognition motif domain,|RNA-binding domain superfamily,|Nucleotide-binding alpha-beta plait domain superfamily,|RNA recognition motif domain, eukaryote","GO:0003723,|GO:0003676,"
Csec_G09273,B7P43_G09273,223.6009978,-1.618722249,0.433143417,-3.737150757,0.000186117,0.004896137,"PNF35140.1,","tRNA synthetases class I (E and Q), catalytic domain|GST C-terminal domain-like|tRNA synthetases class I (E and Q), anti-codon binding domain|Nucleotidylyl transferase|gltX_arch: glutamate--tRNA ligase|HUPs|PROLYL-TRNA SYNTHETASE|Ribosomal protein L25-like|GlnRS_core|Soluble glutathione S-transferase C-terminal domain profile.|Ribosomal Protein L25; Chain P|Glutamyl-tRNA synthetase signature|GST_C_GluProRS_N|Glutathione S-transferase, C-terminal domain|Aminoacyl-transfer RNA synthetases class-I signature.|Glutamate--tRNA ligase [gltX].","Glutamine-tRNA ligase, alpha-bundle domain superfamily,|Glutamyl/glutaminyl-tRNA synthetase, class Ib, catalytic domain,|Glutathione S-transferase, C-terminal domain superfamily,|Glutamyl/glutaminyl-tRNA synthetase, class Ib, anti-codon binding domain,|Glutamyl-tRNA synthetase, archaeal/eukaryotic cytosolic,|Rossmann-like alpha/beta/alpha sandwich fold,|Proline-tRNA ligase, class IIa, archaeal-type,|Ribosomal protein L25/Gln-tRNA synthetase, anti-codon-binding domain superfamily,|Glutathione S-transferase, C-terminal-like,|Ribosomal protein L25/Gln-tRNA synthetase, N-terminal,|Glutamyl/glutaminyl-tRNA synthetase,|Glutathione S-transferase, C-terminal,|Aminoacyl-tRNA synthetase, class I, conserved site","GO:0005524,|GO:0004812|GO:0005524|GO:0043039,|GO:0000166|GO:0004812|GO:0005524|GO:0005737|GO:0006418,|GO:0000166|GO:0004818|GO:0005524|GO:0005737|GO:0006424,|GO:0004827|GO:0005524|GO:0005737|GO:0006433,|GO:0006412,|GO:0000166|GO:0004812|GO:0005524|GO:0043039,|GO:0000166|GO:0004812|GO:0005524|GO:0006418"
Csec_G03307,B7P43_G03307,73.1148382,-1.560100602,0.564293322,-2.764697968,0.005697552,0.049339384,"PNF16111.1,","Tropomyosin|LAR INTERACTING PROTEIN  LIP -RELATED PROTEIN|Coil|LIPRIN-ALPHA, ISOFORM E|","LAR-interacting protein, Liprin,|Liprin-alpha",GO:0045202|GO:0050808
Csec_G09479,B7P43_G09479,1733.732907,2.146877802,0.528817791,4.059768487,4.91E-05,0.001946513,"PNF35071.1,|PNF35072.1,|PNF35073.1,|PNF35074.1,|PNF35075.1,",TROPONIN I|TROPONIN I 2|Troponin|Coil|Troponin coil-coiled subunits|Troponin coil-coiled subunits|TROPONIN I 2|Troponin|TROPONIN I|Coil|Troponin|Troponin coil-coiled subunits|Coil|TROPONIN I 2|TROPONIN I|Troponin|TROPONIN I|Coil|Troponin coil-coiled subunits|Troponin coil-coiled subunits|Coil|Troponin|TROPONIN I 2|TROPONIN I,"Troponin domain superfamily,|Troponin|Troponin,|Troponin domain superfamily,|Troponin domain superfamily,|Troponin,","GO:0005861|GO:0005861,-GO:0005861,|-"
Csec_G12535,B7P43_G12535,172.3425302,-1.779939547,0.579228479,-3.072948952,0.002119547,0.025422388,"PNF28049.1,","Trp-Asp (WD) repeats circular profile.|Trp-Asp (WD) repeats profile.|GUANINE NUCLEOTIDE-BINDING PROTEIN SUBUNIT BETA-LIKE PROTEIN 1|WD40 repeat-like|Trp-Asp (WD) repeats signature.|WD domain, G-beta repeat|TRANSDUCIN BETA-LIKE 3|WD40_4","WD40 repeat,|WD40-repeat-containing domain superfamily,|WD40 repeat, conserved site,|WD40/YVTN repeat-like-containing domain superfamily","GO:0005515,"
Csec_G00690,B7P43_G00690,363.5603268,0.728839061,0.211128589,3.452109746,0.000556221,0.010452827,"PNF43641.1,|PNF43642.1,","Trp-Asp (WD) repeats circular profile.|Trp-Asp (WD) repeats signature.|Autophagy protein 16 (ATG16)|WD40_4|WD40 repeat-like|Coil|AUTOPHAGY-RELATED PROTEIN 16-1|WD domain, G-beta repeat|Trp-Asp (WD) repeats profile.|AUTOPHAGY PROTEIN 16-LIKE|Trp-Asp (WD) repeats signature.|AUTOPHAGY-RELATED PROTEIN 16-1|WD domain, G-beta repeat|WD40_4|AUTOPHAGY PROTEIN 16-LIKE|Trp-Asp (WD) repeats profile.|Coil|Trp-Asp (WD) repeats circular profile.|Autophagy protein 16 (ATG16)|WD40 repeat-like","WD40 repeat, conserved site,|Autophagy-related protein 16 domain,|WD40/YVTN repeat-like-containing domain superfamily,|WD40 repeat,|WD40-repeat-containing domain superfamily,|Autophagy-related protein 16|WD40 repeat, conserved site,|WD40 repeat,|Autophagy-related protein 16,|WD40/YVTN repeat-like-containing domain superfamily,|Autophagy-related protein 16 domain,|WD40-repeat-containing domain superfamily","GO:0005515,|GO:0000045|GO:0005515,|GO:0000045"
Csec_G02757,B7P43_G02757,291.479492,0.727048723,0.253385155,2.869342225,0.004113265,0.03943821,"PNF17001.1,",Trp-Asp (WD) repeats profile.|Beige/BEACH domain|Neurobeachin beta propeller domain|BEACH domain|Trp-Asp (WD) repeats circular profile.|BEIGE/BEACH-RELATED|Beach_2|WD40 repeat-like|BEACH domain profile.|WD40_4|Beach,"WD40 repeat,|BEACH domain,|Neurobeachin, beta-propeller domain,|BEACH domain superfamily,|WD40/YVTN repeat-like-containing domain superfamily,|WD40-repeat-containing domain superfamily","GO:0005515,|-"
Csec_G00678,B7P43_G00678,390.2317539,-0.909209236,0.315036253,-2.886046372,0.003901147,0.038164187,"PNF40746.1,","Trp-Asp (WD) repeats profile.|WD domain, G-beta repeat|Trp-Asp (WD) repeats circular profile.|WD40_4|SERINE-THREONINE KINASE RECEPTOR-ASSOCIATED PROTEIN|WD40|G protein beta WD-40 repeat signature|EUKARYOTIC TRANSLATION INITIATION FACTOR 3 SUBUNIT I|WD40 repeat-like","WD40 repeat,|G-protein beta WD-40 repeat,|WD40/YVTN repeat-like-containing domain superfamily,|WD40-repeat-containing domain superfamily","GO:0005515,|-"
Csec_G18397,B7P43_G18397,184.6194967,1.409187255,0.396838037,3.551038773,0.000383714,0.008213445,"PNF16794.1,","Trp-Asp (WD) repeats signature.|Quinoprotein alcohol dehydrogenase-like|WD domain, G-beta repeat|Trp-Asp (WD) repeats profile.|WD40_4|FIZZY/CELL DIVISION CYCLE 20-RELATED 1B|Trp-Asp (WD) repeats circular profile.|CELL DIVISION CYCLE 20  CDC20   FIZZY -RELATED","WD40 repeat, conserved site,|Quinoprotein alcohol dehydrogenase-like superfamily,|WD40 repeat,|WD40/YVTN repeat-like-containing domain superfamily,|The WD repeat Cdc20/Fizzy family","GO:0005515,|GO:0010997|GO:0097027|GO:1904668"
Csec_G07524,B7P43_G07524,249.4749079,-0.804969316,0.260055652,-3.095373277,0.001965653,0.024132736,"PNF33333.1,","Trp-Asp (WD) repeats signature.|WD domain, G-beta repeat|Trp-Asp (WD) repeats profile.|Trp-Asp (WD) repeats circular profile.|G protein beta WD-40 repeat signature|TARGET OF RAPAMYCIN COMPLEX SUBUNIT LST8|G BETA-LIKE PROTEIN GBL|WD40|WD40_4|WD40 repeat-like","WD40 repeat, conserved site,|WD40 repeat,|WD40/YVTN repeat-like-containing domain superfamily,|G-protein beta WD-40 repeat,|Target of rapamycin complex subunit LST8,|WD40-repeat-containing domain superfamily","GO:0005515,|GO:0031929|GO:0031931|GO:0031932"
Csec_G13740,B7P43_G13740,39.7852559,-3.1357287,0.778828966,-4.026209653,5.67E-05,0.00214437,"PNF23892.1,",t-snare proteins|SNARE fusion complex|Snare region anchored in the vesicle membrane C-terminus|VESICLE TRANSPORT THROUGH INTERACTION WITH T-SNARES HOMOLOG 1A|VESICLE TRANSPORT V-SNARE PROTEIN VTI1-RELATED|tSNARE_6|Coil|Vesicle transport v-SNARE protein N-terminus|SNARE_Vti1a,"SNARE,|Target SNARE coiled-coil homology domain,|Vesicle transport v-SNARE, N-terminal,|Vesicle transport v-SNARE, N-terminal domain superfamily","GO:0016020|GO:0016192,|GO:0006886|GO:0016020"
Csec_G05646,B7P43_G05646,312.3124984,-1.86468019,0.484875193,-3.845691048,0.000120213,0.003662553,"PNF39710.1,|PNF39711.1,|PNF39712.1,",TSP-1 type 1 repeat|Spondin domain profile.|Thrombospondin type-1 (TSP1) repeat profile.|KU_2|Pancreatic trypsin inhibitor (Kunitz) family profile.|BPTI-like|TSP1_2|Reeler domain|SPONDIN|Kunitz/Bovine pancreatic trypsin inhibitor domain|Basic protease (Kunitz-type) inhibitor family signature|Spondin_N|KU|Spondin-like TSP1 domain|Pancreatic trypsin inhibitor Kunitz domain|Thrombospondin type 1 domain|Reelin domain profile.|SPONDIN-1|Pancreatic trypsin inhibitor (Kunitz) family signature.|Reeler|Pancreatic trypsin inhibitor (Kunitz) family signature.|Pancreatic trypsin inhibitor (Kunitz) family profile.|Pancreatic trypsin inhibitor Kunitz domain|Spondin domain profile.|Spondin_N|Basic protease (Kunitz-type) inhibitor family signature|Reeler domain|Reelin domain profile.|Thrombospondin type 1 domain|TSP-1 type 1 repeat|Kunitz/Bovine pancreatic trypsin inhibitor domain|KU_2|Thrombospondin type-1 (TSP1) repeat profile.|SPONDIN|SPONDIN-1|Reeler|KU|TSP1_2|Spondin-like TSP1 domain|BPTI-like|Basic protease (Kunitz-type) inhibitor family signature|FAT-SPONDIN|KU|Thrombospondin type-1 (TSP1) repeat profile.|Pancreatic trypsin inhibitor Kunitz domain|TSP-1 type 1 repeat|TSP1_2|Thrombospondin type 1 domain|Pancreatic trypsin inhibitor (Kunitz) family profile.|Pancreatic trypsin inhibitor (Kunitz) family signature.|SPONDIN|KU_2|Spondin-like TSP1 domain|Kunitz/Bovine pancreatic trypsin inhibitor domain|BPTI-like,"Thrombospondin type-1 (TSP1) repeat superfamily,|Spondin, N-terminal,|Thrombospondin type-1 (TSP1) repeat,|Pancreatic trypsin inhibitor Kunitz domain,|Pancreatic trypsin inhibitor Kunitz domain superfamily,|Reeler domain,|Spondin, N-terminal domain superfamily,|Spondin-like TSP1 domain,|Reeler domain superfamily,|Proteinase inhibitor I2, Kunitz, conserved site|Proteinase inhibitor I2, Kunitz, conserved site,|Pancreatic trypsin inhibitor Kunitz domain,|Thrombospondin type-1 (TSP1) repeat superfamily,|Pancreatic trypsin inhibitor Kunitz domain superfamily,|Spondin, N-terminal,|Reeler domain superfamily,|Reeler domain,|Thrombospondin type-1 (TSP1) repeat,|Spondin, N-terminal domain superfamily,|Spondin-like TSP1 domain|Pancreatic trypsin inhibitor Kunitz domain,|Thrombospondin type-1 (TSP1) repeat,|Pancreatic trypsin inhibitor Kunitz domain superfamily,|Thrombospondin type-1 (TSP1) repeat superfamily,|Proteinase inhibitor I2, Kunitz, conserved site,|Spondin-like TSP1 domain","GO:0004867,-GO:0004867,|-"
Csec_G04252,B7P43_G04252,27.02220454,-3.452080293,1.217245523,-2.835976987,0.004568574,0.042344693,"PNF20619.1,","Tubulin nucleotide-binding domain-like|Tubulin_C_4|Tubulin/FtsZ family, GTPase domain|Tubulin/FtsZ, GTPase domain|Tubulin C-terminal domain-like|Helix hairpin bin|alpha_tubulin|Tubulin subunits alpha, beta, and gamma signature.|TUBULIN ALPHA-3 CHAIN|Alpha-tubulin signature|Coil|Tubulin signature|TUBULIN|Tubulin C-terminal domain|Tubulin_4","Tubulin/FtsZ, GTPase domain superfamily,|Tubulin/FtsZ, 2-layer sandwich domain,|Tubulin/FtsZ-like, C-terminal domain,|Tubulin/FtsZ, GTPase domain,|Tubulin/FtsZ, C-terminal,|Tubulin, C-terminal,|Tubulin, conserved site,|Alpha tubulin,|Tubulin","GO:0005525,|GO:0005525|GO:0005874|GO:0007017,|GO:0005200|GO:0005525|GO:0005874|GO:0007017,|GO:0005874|GO:0007017"
Csec_G15683,B7P43_G15683,982.5057352,-1.696016051,0.59185124,-2.865612061,0.004162039,0.039784013,"PNF31663.1,","Tubulin subunits alpha, beta, and gamma signature.|Tubulin/FtsZ, GTPase domain|beta_tubulin|Tubulin signature|TUBULIN BETA-4B CHAIN|TUBULIN|Tubulin nucleotide-binding domain-like|Beta-tubulin signature|Tubulin_4|Tubulin/FtsZ family, GTPase domain","Tubulin, conserved site,|Tubulin/FtsZ, GTPase domain superfamily,|Tubulin,|Beta tubulin,|Tubulin/FtsZ, GTPase domain","GO:0005525|GO:0005874|GO:0007017,|GO:0005874|GO:0007017,|GO:0003924|GO:0005200|GO:0005525|GO:0005874|GO:0007017,|GO:0005525"
Csec_G02726,B7P43_G02726,920.0430131,2.67064528,0.531029293,5.029186367,4.93E-07,6.78E-05,"PNF23203.1,",TWEETY-RELATED|Tweety,"Tweety,","GO:0016021,|-"
Csec_G01734,B7P43_G01734,6.963151352,-4.357843287,1.279069288,-3.407042393,0.000656709,0.011598467,"PNF35417.1,|PNF35418.1,",Tyrosine protein kinases specific active-site signature.|Protein kinase-like (PK-like)|Protein kinase domain profile.|TYROSINE-PROTEIN KINASE|TYROSINE-PROTEIN KINASE SHARK|tyrkin_6|PTKc|Tyrosine kinase catalytic domain signature|Transferase(Phosphotransferase) domain 1|Protein tyrosine and serine/threonine kinase|ILK|Protein kinase domain profile.|Protein kinase-like (PK-like)|Transferase(Phosphotransferase) domain 1|Tyrosine protein kinases specific active-site signature.|Protein tyrosine and serine/threonine kinase|TYROSINE-PROTEIN KINASE SHARK|tyrkin_6|PTKc|Tyrosine kinase catalytic domain signature|TYROSINE-PROTEIN KINASE,"Tyrosine-protein kinase, active site,|Protein kinase-like domain superfamily,|Protein kinase domain,|Tyrosine-protein kinase, catalytic domain,|Serine-threonine/tyrosine-protein kinase, catalytic domain|Protein kinase domain,|Protein kinase-like domain superfamily,|Tyrosine-protein kinase, active site,|Serine-threonine/tyrosine-protein kinase, catalytic domain,|Tyrosine-protein kinase, catalytic domain","GO:0004672|GO:0006468,|GO:0004672|GO:0005524|GO:0006468,|GO:0004713|GO:0006468|GO:0004672|GO:0005524|GO:0006468,|GO:0004672|GO:0006468,|GO:0004713|GO:0006468"
Csec_G12632,B7P43_G12632,548.40833,-1.547555893,0.410781053,-3.76734974,0.00016499,0.004520519,"PNF29070.1,",U6 SNRNA-ASSOCIATED SM-LIKE PROTEIN LSM7|LSm7|LSM domain|SMALL NUCLEAR RIBONUCLEOPROTEIN|Sm-like ribonucleoproteins|Sm3,"Sm-like protein Lsm7,|LSM domain, eukaryotic/archaea-type,|Sm-like protein Lsm7/SmG,|LSM domain superfamily","GO:0000398|GO:0000956,"
Csec_G11143,B7P43_G11143,836.0087187,0.882545395,0.288059234,3.063763597,0.002185716,0.025844693,"PNF25892.1,|PNF25893.1,",UAA transporter family|ADENOSINE 3'-PHOSPHO 5'-PHOSPHOSULFATE TRANSPORTER 2|SOLUTE CARRIER FAMILY 35 MEMBER B,"UAA transporter,","GO:0055085,|-"
Csec_G16507,B7P43_G16507,465.2798753,0.672779341,0.235463716,2.857252704,0.004273255,0.04035422,"PNF26435.1,|PNF26436.1,",UAA transporter family|Multidrug resistance efflux transporter EmrE|SOLUTE CARRIER FAMILY 35 MEMBER B|UDP-XYLOSE AND UDP-N-ACETYLGLUCOSAMINE TRANSPORTER,"UAA transporter,","GO:0055085,|-"
